name,brand,category,subcategory,sku,hasVariants,optionType,variantName,variantSku,packSize,unit,estimatedCost,markupPct,price,stock,lowStockThreshold,imageUrl,imageSearchQuery,imageStatus,priceStatus,supplier,barcode,country,lastPriceCheck,notes
Coca-Cola Soft Drink Cola 1L - Bundle of 3,Coca-Cola,drinks,Soft Drink Cola,BS-COCA-COL-SOFT-DRINK-C-1L-0246-B3,false,,,,1L x 3,item,1150,0.18,1350,0,5,assets/beverages.jpg,Coca-Cola Soft Drink Cola 1L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Coca-Cola Soft Drink Cola 1.5L - Bundle of 3,Coca-Cola,drinks,Soft Drink Cola,BS-COCA-COL-SOFT-DRINK-C-1-5L-0247-B3,false,,,,1.5L x 3,item,1750,0.18,2050,0,5,assets/beverages.jpg,Coca-Cola Soft Drink Cola 1.5L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Coca-Cola Soft Drink Cola 50cl x 12 - Bundle of 3,Coca-Cola,drinks,Soft Drink Cola,BS-COCA-COL-SOFT-DRINK-C-50CL-X-12-0248-B3,false,,,,50cl x 12 x 3,item,7000,0.18,8250,0,5,assets/beverages.jpg,Coca-Cola Soft Drink Cola 50cl x 12 Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Fanta Soft Drink Orange 35cl - Bundle of 3,Fanta,drinks,Soft Drink Orange,BS-FANTA-SOFT-DRINK-O-35CL-0249-B3,false,,,,35cl x 3,item,450,0.18,550,0,5,assets/beverages.jpg,Fanta Soft Drink Orange 35cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Fanta Soft Drink Orange 50cl - Bundle of 3,Fanta,drinks,Soft Drink Orange,BS-FANTA-SOFT-DRINK-O-50CL-0250-B3,false,,,,50cl x 3,item,600,0.18,700,0,5,assets/beverages.jpg,Fanta Soft Drink Orange 50cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Fanta Soft Drink Orange 1L - Bundle of 3,Fanta,drinks,Soft Drink Orange,BS-FANTA-SOFT-DRINK-O-1L-0251-B3,false,,,,1L x 3,item,1150,0.18,1350,0,5,assets/beverages.jpg,Fanta Soft Drink Orange 1L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Fanta Soft Drink Orange 1.5L - Bundle of 3,Fanta,drinks,Soft Drink Orange,BS-FANTA-SOFT-DRINK-O-1-5L-0252-B3,false,,,,1.5L x 3,item,1900,0.18,2250,0,5,assets/beverages.jpg,Fanta Soft Drink Orange 1.5L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Fanta Soft Drink Orange 50cl x 12 - Bundle of 3,Fanta,drinks,Soft Drink Orange,BS-FANTA-SOFT-DRINK-O-50CL-X-12-0253-B3,false,,,,50cl x 12 x 3,item,6550,0.18,7750,0,5,assets/beverages.jpg,Fanta Soft Drink Orange 50cl x 12 Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sprite Soft Drink Lemon-Lime 35cl - Bundle of 3,Sprite,drinks,Soft Drink Lemon-Lime,BS-SPRITE-SOFT-DRINK-L-35CL-0254-B3,false,,,,35cl x 3,item,450,0.18,550,0,5,assets/beverages.jpg,Sprite Soft Drink Lemon-Lime 35cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sprite Soft Drink Lemon-Lime 50cl - Bundle of 3,Sprite,drinks,Soft Drink Lemon-Lime,BS-SPRITE-SOFT-DRINK-L-50CL-0255-B3,false,,,,50cl x 3,item,600,0.18,700,0,5,assets/beverages.jpg,Sprite Soft Drink Lemon-Lime 50cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sprite Soft Drink Lemon-Lime 1L - Bundle of 3,Sprite,drinks,Soft Drink Lemon-Lime,BS-SPRITE-SOFT-DRINK-L-1L-0256-B3,false,,,,1L x 3,item,1300,0.18,1550,0,5,assets/beverages.jpg,Sprite Soft Drink Lemon-Lime 1L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sprite Soft Drink Lemon-Lime 1.5L - Bundle of 3,Sprite,drinks,Soft Drink Lemon-Lime,BS-SPRITE-SOFT-DRINK-L-1-5L-0257-B3,false,,,,1.5L x 3,item,1600,0.18,1900,0,5,assets/beverages.jpg,Sprite Soft Drink Lemon-Lime 1.5L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sprite Soft Drink Lemon-Lime 50cl x 12 - Bundle of 3,Sprite,drinks,Soft Drink Lemon-Lime,BS-SPRITE-SOFT-DRINK-L-50CL-X-12-0258-B3,false,,,,50cl x 12 x 3,item,6700,0.18,7900,0,5,assets/beverages.jpg,Sprite Soft Drink Lemon-Lime 50cl x 12 Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chivita Fruit Juice 315ml - Bundle of 3,Chivita,drinks,Fruit Juice,BS-CHIVITA-FRUIT-JUICE-315ML-0259-B3,false,,,,315ml x 3,item,750,0.18,900,0,5,assets/beverages.jpg,Chivita Fruit Juice 315ml Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chivita Fruit Juice 1L - Bundle of 3,Chivita,drinks,Fruit Juice,BS-CHIVITA-FRUIT-JUICE-1L-0260-B3,false,,,,1L x 3,item,2900,0.18,3400,0,5,assets/beverages.jpg,Chivita Fruit Juice 1L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Five Alive Fruit Juice 350ml - Bundle of 3,Five Alive,drinks,Fruit Juice,BS-FIVE-ALI-FRUIT-JUICE-350ML-0261-B3,false,,,,350ml x 3,item,850,0.18,1000,0,5,assets/beverages.jpg,Five Alive Fruit Juice 350ml Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Five Alive Fruit Juice 1L - Bundle of 3,Five Alive,drinks,Fruit Juice,BS-FIVE-ALI-FRUIT-JUICE-1L-0262-B3,false,,,,1L x 3,item,2600,0.18,3050,0,5,assets/beverages.jpg,Five Alive Fruit Juice 1L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eva Bottled Water 75cl - Bundle of 3,Eva,drinks,Bottled Water,BS-EVA-BOTTLED-WATE-75CL-0263-B3,false,,,,75cl x 3,item,600,0.18,700,0,5,assets/beverages.jpg,Eva Bottled Water 75cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eva Bottled Water 1.5L - Bundle of 3,Eva,drinks,Bottled Water,BS-EVA-BOTTLED-WATE-1-5L-0264-B3,false,,,,1.5L x 3,item,1300,0.18,1550,0,5,assets/beverages.jpg,Eva Bottled Water 1.5L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eva Bottled Water 75cl x 12 - Bundle of 3,Eva,drinks,Bottled Water,BS-EVA-BOTTLED-WATE-75CL-X-12-0265-B3,false,,,,75cl x 12 x 3,item,8450,0.18,9950,0,5,assets/beverages.jpg,Eva Bottled Water 75cl x 12 Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Nestlé Pure Life Bottled Water 60cl - Bundle of 3,Nestlé Pure Life,drinks,Bottled Water,BS-NESTL-PU-BOTTLED-WATE-60CL-0266-B3,false,,,,60cl x 3,item,600,0.18,700,0,5,assets/beverages.jpg,Nestlé Pure Life Bottled Water 60cl Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Nestlé Pure Life Bottled Water 1.5L - Bundle of 3,Nestlé Pure Life,drinks,Bottled Water,BS-NESTL-PU-BOTTLED-WATE-1-5L-0267-B3,false,,,,1.5L x 3,item,1300,0.18,1550,0,5,assets/beverages.jpg,Nestlé Pure Life Bottled Water 1.5L Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Nestlé Pure Life Bottled Water 60cl x 12 - Bundle of 3,Nestlé Pure Life,drinks,Bottled Water,BS-NESTL-PU-BOTTLED-WATE-60CL-X-12-0268-B3,false,,,,60cl x 12 x 3,item,6400,0.18,7550,0,5,assets/beverages.jpg,Nestlé Pure Life Bottled Water 60cl x 12 Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eggs 6 pcs - Bundle of 3,Farm Fresh,fresh,Eggs,BS-FARM-FRE-EGGS-6-PCS-0269-B3,false,,,,6 pcs x 3,item,3650,0.24,4550,0,5,assets/fresh-vegetables.jpg,Farm Fresh Eggs 6 pcs Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eggs 12 pcs - Bundle of 3,Farm Fresh,fresh,Eggs,BS-FARM-FRE-EGGS-12-PCS-0270-B3,false,,,,12 pcs x 3,item,6400,0.24,7950,0,5,assets/fresh-vegetables.jpg,Farm Fresh Eggs 12 pcs Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Eggs 30 pcs - Bundle of 3,Farm Fresh,fresh,Eggs,BS-FARM-FRE-EGGS-30-PCS-0271-B3,false,,,,30 pcs x 3,item,18600,0.24,23050,0,5,assets/fresh-vegetables.jpg,Farm Fresh Eggs 30 pcs Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tomatoes 500g - Bundle of 3,Fresh,fresh,Tomatoes,BS-FRESH-TOMATOES-500G-0272-B3,false,,,,500g x 3,item,1750,0.24,2150,0,5,assets/fresh-vegetables.jpg,Fresh Tomatoes 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tomatoes 1kg - Bundle of 3,Fresh,fresh,Tomatoes,BS-FRESH-TOMATOES-1KG-0273-B3,false,,,,1kg x 3,item,3650,0.24,4550,0,5,assets/fresh-vegetables.jpg,Fresh Tomatoes 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tomatoes 2kg - Bundle of 3,Fresh,fresh,Tomatoes,BS-FRESH-TOMATOES-2KG-0274-B3,false,,,,2kg x 3,item,7550,0.24,9350,0,5,assets/fresh-vegetables.jpg,Fresh Tomatoes 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tomatoes 5kg - Bundle of 3,Fresh,fresh,Tomatoes,BS-FRESH-TOMATOES-5KG-0275-B3,false,,,,5kg x 3,item,16450,0.24,20400,0,5,assets/fresh-vegetables.jpg,Fresh Tomatoes 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Red Onion 500g - Bundle of 3,Fresh,fresh,Red Onion,BS-FRESH-RED-ONION-500G-0276-B3,false,,,,500g x 3,item,1300,0.24,1600,0,5,assets/fresh-vegetables.jpg,Fresh Red Onion 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Red Onion 1kg - Bundle of 3,Fresh,fresh,Red Onion,BS-FRESH-RED-ONION-1KG-0277-B3,false,,,,1kg x 3,item,2750,0.24,3400,0,5,assets/fresh-vegetables.jpg,Fresh Red Onion 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Red Onion 2kg - Bundle of 3,Fresh,fresh,Red Onion,BS-FRESH-RED-ONION-2KG-0278-B3,false,,,,2kg x 3,item,5950,0.24,7400,0,5,assets/fresh-vegetables.jpg,Fresh Red Onion 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Red Onion 5kg - Bundle of 3,Fresh,fresh,Red Onion,BS-FRESH-RED-ONION-5KG-0279-B3,false,,,,5kg x 3,item,14100,0.24,17500,0,5,assets/fresh-vegetables.jpg,Fresh Red Onion 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pepper 250g - Bundle of 3,Fresh,fresh,Pepper,BS-FRESH-PEPPER-250G-0280-B3,false,,,,250g x 3,item,1000,0.24,1250,0,5,assets/fresh-vegetables.jpg,Fresh Pepper 250g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pepper 500g - Bundle of 3,Fresh,fresh,Pepper,BS-FRESH-PEPPER-500G-0281-B3,false,,,,500g x 3,item,2200,0.24,2750,0,5,assets/fresh-vegetables.jpg,Fresh Pepper 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pepper 1kg - Bundle of 3,Fresh,fresh,Pepper,BS-FRESH-PEPPER-1KG-0282-B3,false,,,,1kg x 3,item,3950,0.24,4900,0,5,assets/fresh-vegetables.jpg,Fresh Pepper 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pepper 2kg - Bundle of 3,Fresh,fresh,Pepper,BS-FRESH-PEPPER-2KG-0283-B3,false,,,,2kg x 3,item,8450,0.24,10500,0,5,assets/fresh-vegetables.jpg,Fresh Pepper 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Plantain 1kg - Bundle of 3,Fresh,fresh,Plantain,BS-FRESH-PLANTAIN-1KG-0284-B3,false,,,,1kg x 3,item,3350,0.24,4150,0,5,assets/fresh-vegetables.jpg,Fresh Plantain 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Plantain 2kg - Bundle of 3,Fresh,fresh,Plantain,BS-FRESH-PLANTAIN-2KG-0285-B3,false,,,,2kg x 3,item,7000,0.24,8700,0,5,assets/fresh-vegetables.jpg,Fresh Plantain 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Plantain 5kg - Bundle of 3,Fresh,fresh,Plantain,BS-FRESH-PLANTAIN-5KG-0286-B3,false,,,,5kg x 3,item,18900,0.24,23450,0,5,assets/fresh-vegetables.jpg,Fresh Plantain 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Yam Tuber 1 medium - Bundle of 3,Fresh,fresh,Yam Tuber,BS-FRESH-YAM-TUBER-1-MEDIUM-0287-B3,false,,,,1 medium x 3,item,7850,0.24,9750,0,5,assets/fresh-vegetables.jpg,Fresh Yam Tuber 1 medium Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Yam Tuber 1 large - Bundle of 3,Fresh,fresh,Yam Tuber,BS-FRESH-YAM-TUBER-1-LARGE-0288-B3,false,,,,1 large x 3,item,6850,0.24,8500,0,5,assets/fresh-vegetables.jpg,Fresh Yam Tuber 1 large Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Yam Tuber 5 tubers - Bundle of 3,Fresh,fresh,Yam Tuber,BS-FRESH-YAM-TUBER-5-TUBERS-0289-B3,false,,,,5 tubers x 3,item,7300,0.24,9050,0,5,assets/fresh-vegetables.jpg,Fresh Yam Tuber 5 tubers Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Irish Potato 1kg - Bundle of 3,Fresh,fresh,Irish Potato,BS-FRESH-IRISH-POTATO-1KG-0290-B3,false,,,,1kg x 3,item,4500,0.24,5600,0,5,assets/fresh-vegetables.jpg,Fresh Irish Potato 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Irish Potato 2kg - Bundle of 3,Fresh,fresh,Irish Potato,BS-FRESH-IRISH-POTATO-2KG-0291-B3,false,,,,2kg x 3,item,8600,0.24,10650,0,5,assets/fresh-vegetables.jpg,Fresh Irish Potato 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Irish Potato 5kg - Bundle of 3,Fresh,fresh,Irish Potato,BS-FRESH-IRISH-POTATO-5KG-0292-B3,false,,,,5kg x 3,item,24600,0.24,30500,0,5,assets/fresh-vegetables.jpg,Fresh Irish Potato 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sweet Potato 1kg - Bundle of 3,Fresh,fresh,Sweet Potato,BS-FRESH-SWEET-POTATO-1KG-0293-B3,false,,,,1kg x 3,item,3950,0.24,4900,0,5,assets/fresh-vegetables.jpg,Fresh Sweet Potato 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sweet Potato 2kg - Bundle of 3,Fresh,fresh,Sweet Potato,BS-FRESH-SWEET-POTATO-2KG-0294-B3,false,,,,2kg x 3,item,7300,0.24,9050,0,5,assets/fresh-vegetables.jpg,Fresh Sweet Potato 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Sweet Potato 5kg - Bundle of 3,Fresh,fresh,Sweet Potato,BS-FRESH-SWEET-POTATO-5KG-0295-B3,false,,,,5kg x 3,item,19950,0.24,24750,0,5,assets/fresh-vegetables.jpg,Fresh Sweet Potato 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Banana 1kg - Bundle of 3,Fresh,fresh,Banana,BS-FRESH-BANANA-1KG-0296-B3,false,,,,1kg x 3,item,4200,0.24,5200,0,5,assets/fresh-vegetables.jpg,Fresh Banana 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Banana 2kg - Bundle of 3,Fresh,fresh,Banana,BS-FRESH-BANANA-2KG-0297-B3,false,,,,2kg x 3,item,8150,0.24,10100,0,5,assets/fresh-vegetables.jpg,Fresh Banana 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Orange 1kg - Bundle of 3,Fresh,fresh,Orange,BS-FRESH-ORANGE-1KG-0298-B3,false,,,,1kg x 3,item,3200,0.24,3950,0,5,assets/fresh-vegetables.jpg,Fresh Orange 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Orange 2kg - Bundle of 3,Fresh,fresh,Orange,BS-FRESH-ORANGE-2KG-0299-B3,false,,,,2kg x 3,item,6550,0.24,8100,0,5,assets/fresh-vegetables.jpg,Fresh Orange 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Orange 5kg - Bundle of 3,Fresh,fresh,Orange,BS-FRESH-ORANGE-5KG-0300-B3,false,,,,5kg x 3,item,18750,0.24,23250,0,5,assets/fresh-vegetables.jpg,Fresh Orange 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pineapple 1 piece - Bundle of 3,Fresh,fresh,Pineapple,BS-FRESH-PINEAPPLE-1-PIECE-0301-B3,false,,,,1 piece x 3,item,5650,0.24,7000,0,5,assets/fresh-vegetables.jpg,Fresh Pineapple 1 piece Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pineapple 3 pieces - Bundle of 3,Fresh,fresh,Pineapple,BS-FRESH-PINEAPPLE-3-PIECES-0302-B3,false,,,,3 pieces x 3,item,5400,0.24,6700,0,5,assets/fresh-vegetables.jpg,Fresh Pineapple 3 pieces Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chicken Whole 1kg - Bundle of 3,Frozen,fresh,Chicken Whole,BS-FROZEN-CHICKEN-WHOL-1KG-0303-B3,false,,,,1kg x 3,item,10900,0.24,13500,0,5,assets/fresh-vegetables.jpg,Frozen Chicken Whole 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chicken Whole 2kg - Bundle of 3,Frozen,fresh,Chicken Whole,BS-FROZEN-CHICKEN-WHOL-2KG-0304-B3,false,,,,2kg x 3,item,20800,0.24,25800,0,5,assets/fresh-vegetables.jpg,Frozen Chicken Whole 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chicken Whole 5kg - Bundle of 3,Frozen,fresh,Chicken Whole,BS-FROZEN-CHICKEN-WHOL-5KG-0305-B3,false,,,,5kg x 3,item,48150,0.24,59700,0,5,assets/fresh-vegetables.jpg,Frozen Chicken Whole 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Chicken Whole 10kg - Bundle of 3,Frozen,fresh,Chicken Whole,BS-FROZEN-CHICKEN-WHOL-10KG-0306-B3,false,,,,10kg x 3,item,96050,0.24,119100,0,5,assets/fresh-vegetables.jpg,Frozen Chicken Whole 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Turkey 1kg - Bundle of 3,Frozen,fresh,Turkey,BS-FROZEN-TURKEY-1KG-0307-B3,false,,,,1kg x 3,item,14250,0.24,17650,0,5,assets/fresh-vegetables.jpg,Frozen Turkey 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Turkey 2kg - Bundle of 3,Frozen,fresh,Turkey,BS-FROZEN-TURKEY-2KG-0308-B3,false,,,,2kg x 3,item,31450,0.24,39000,0,5,assets/fresh-vegetables.jpg,Frozen Turkey 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Turkey 5kg - Bundle of 3,Frozen,fresh,Turkey,BS-FROZEN-TURKEY-5KG-0309-B3,false,,,,5kg x 3,item,77400,0.24,96000,0,5,assets/fresh-vegetables.jpg,Frozen Turkey 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
